"Date","B1_GST","B2_GST","B3_GST","I1_GST","I3_GST","M1_GST","M2_GST","M3_GST","M4_GST","M5_GST","P1_GST","P2_GST","P3_GST","S2_GST","S3_GST","S4_GST","XS6_GST"
"22/09/2018 10:30",15.5,14.83,13.54,16.12,16.72,NA,NA,NA,NA,NA,15.48,NA,15.43,NA,NA,NA,NA
"23/09/2018 10:30",16.12,15.93,14.77,17.11,17.33,NA,NA,NA,NA,NA,16.35,NA,16.42,NA,NA,NA,NA
"24/09/2018 10:30",14.99,13.68,11.88,14.48,15.22,NA,NA,NA,NA,NA,12.33,NA,11.41,NA,NA,NA,NA
"25/09/2018 10:30",12.39,10.3,9.03,11.56,12.76,NA,NA,NA,NA,NA,8.87,NA,8.32,NA,NA,NA,NA
"26/09/2018 10:30",11.13,9.97,8.55,11.36,12.46,NA,NA,NA,NA,NA,9.01,NA,8.79,NA,NA,NA,NA
"27/09/2018 10:30",11.09,10.67,10.06,12.23,13.04,NA,NA,NA,NA,NA,10.2,NA,10.73,NA,NA,NA,NA
"28/09/2018 10:30",10.64,11.28,10.43,12.78,13.54,NA,NA,NA,NA,NA,10.83,NA,11.39,NA,NA,NA,NA
"29/09/2018 10:30",13.1,12.19,10.67,13.47,14.16,NA,NA,NA,NA,NA,11.79,NA,12.11,NA,NA,NA,NA
"30/09/2018 10:30",12.75,11.84,10.1,13.19,13.86,NA,NA,NA,NA,NA,11.24,NA,11.56,NA,NA,NA,NA
"01/10/2018 10:30",14.47,13.07,11.18,13.78,14.43,NA,NA,NA,NA,NA,13.13,NA,12.72,NA,NA,NA,NA
"02/10/2018 10:30",10.89,9.01,7.29,10.16,11.36,NA,NA,NA,NA,NA,7.911,NA,7.331,NA,NA,NA,NA
"03/10/2018 10:30",11.97,10.02,8.9,10.82,11.91,NA,NA,NA,NA,NA,9.95,NA,9.57,NA,NA,NA,NA
"04/10/2018 10:30",11.61,9.63,8.78,10.88,11.78,NA,NA,NA,NA,NA,9.03,NA,9.35,NA,NA,NA,NA
"05/10/2018 10:30",11.67,10.16,8.97,11.43,12.22,NA,NA,NA,NA,NA,9.7,NA,10.06,NA,NA,NA,NA
"06/10/2018 10:30",12.89,11.08,9.49,11.89,12.58,NA,NA,NA,NA,NA,11.37,NA,11.14,NA,NA,NA,NA
"07/10/2018 10:30",12.91,11.15,9.66,12.25,12.81,NA,NA,NA,NA,NA,10.8,NA,11.32,NA,NA,NA,NA
"08/10/2018 10:30",12.38,10.51,8.98,11.77,12.3,NA,NA,NA,NA,NA,9.64,NA,9.97,NA,NA,NA,NA
"09/10/2018 10:30",13.5,10.6,9.92,12.13,13.11,NA,NA,NA,NA,NA,11.46,NA,12.02,NA,NA,NA,NA
"10/10/2018 10:30",14.37,11.85,10.25,12.78,13.39,NA,NA,NA,NA,NA,12.73,NA,12.63,NA,NA,NA,NA
"11/10/2018 10:30",13.51,11.39,9,12.14,12.86,NA,NA,NA,NA,NA,11.95,NA,11.57,NA,NA,NA,NA
"12/10/2018 10:30",12.79,10.9,9.2,12.18,12.48,NA,NA,NA,NA,NA,10.27,NA,10.68,NA,NA,NA,NA
"13/10/2018 10:30",12.37,10.81,9.15,12.3,12.45,NA,NA,NA,NA,NA,10.29,NA,10.65,NA,NA,NA,NA
"14/10/2018 10:30",13.37,11.3,9.43,12.32,12.64,NA,NA,NA,NA,NA,11.46,NA,11.59,NA,NA,NA,NA
"15/10/2018 10:30",13.51,11.41,9.3,12.46,12.81,NA,NA,NA,NA,NA,12.01,NA,11.91,NA,NA,NA,NA
"16/10/2018 10:30",12.27,10.86,8.69,11.67,12.13,NA,NA,NA,NA,NA,10.67,NA,10.55,NA,NA,NA,NA
"17/10/2018 10:30",11.44,9.86,7.911,10.88,11.42,NA,NA,NA,NA,NA,9.14,NA,9.41,NA,NA,NA,NA
"18/10/2018 10:30",11.78,10.11,8.38,11.05,11.71,NA,NA,NA,NA,NA,10.39,NA,10.43,NA,NA,NA,NA
"19/10/2018 10:30",11.19,9.71,8.14,10.79,11.38,NA,NA,NA,NA,NA,9.17,NA,9.57,NA,NA,NA,NA
"20/10/2018 10:30",10.8,9.43,7.678,10.49,11.14,NA,NA,NA,NA,NA,8.81,NA,9.28,NA,NA,NA,NA
"21/10/2018 10:30",10.81,9.33,6.822,9.76,10.96,NA,NA,NA,NA,NA,9,NA,9.22,NA,NA,NA,NA
"22/10/2018 10:30",9.04,7.507,5.397,7.979,9.44,NA,NA,NA,NA,NA,6.486,NA,6.746,NA,NA,NA,NA
"23/10/2018 10:30",9.42,7.748,6.157,8.39,9.67,NA,NA,NA,NA,NA,7.082,NA,7.393,NA,NA,NA,NA
"24/10/2018 10:30",11.48,9.23,8.08,10.17,11.17,NA,NA,NA,NA,NA,10.01,NA,10.44,NA,NA,NA,NA
"25/10/2018 10:30",10.85,9.26,7.25,10.23,11.03,NA,NA,NA,NA,NA,8.92,NA,9.52,NA,NA,NA,NA
"26/10/2018 10:30",9.84,8.19,6.287,8.91,9.99,NA,NA,NA,NA,NA,7.598,NA,7.855,NA,NA,NA,NA
"27/10/2018 10:30",10.87,8.98,6.65,9.31,10.38,NA,NA,NA,NA,NA,9.02,NA,8.35,NA,NA,NA,NA
"28/10/2018 10:30",9.19,7.767,5.162,7.927,9.03,NA,NA,NA,NA,NA,7.154,NA,6.564,NA,NA,NA,NA
"29/10/2018 10:30",9.77,7.904,5.825,8.04,9.19,NA,NA,NA,NA,NA,7.529,NA,7.027,NA,NA,NA,NA
"30/10/2018 10:30",8.74,6.598,4.593,6.55,7.863,NA,NA,NA,NA,NA,5.977,NA,5.446,NA,NA,NA,NA
"31/10/2018 10:30",8.39,6.328,4.254,6.228,7.637,NA,NA,NA,NA,NA,5.75,NA,5.14,NA,NA,NA,NA
"01/11/2018 10:30",8.33,6.238,4.249,6.016,7.368,NA,NA,NA,NA,NA,5.617,NA,5.005,NA,NA,NA,NA
"02/11/2018 10:30",8.48,6.301,4.313,6.332,7.454,NA,NA,NA,NA,NA,NA,NA,5.673,NA,NA,NA,NA
"03/11/2018 10:30",9.19,6.865,5.263,7.127,7.983,NA,NA,NA,NA,NA,NA,NA,6.739,NA,NA,NA,NA
"04/11/2018 10:30",8.45,6.874,5.228,7.041,8.04,NA,NA,NA,NA,NA,6.914,NA,6.609,NA,NA,NA,NA
"05/11/2018 10:30",10.03,8,6.086,8.2,9,NA,NA,NA,NA,NA,8.08,NA,7.717,NA,NA,NA,NA
"06/11/2018 10:30",10.27,7.896,6.457,8.04,8.75,NA,NA,NA,NA,NA,7.813,NA,7.493,NA,NA,NA,NA
"07/11/2018 10:30",10.41,7.997,6.284,8.09,8.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08/11/2018 10:30",10.34,7.966,6.455,8.2,8.8,NA,NA,NA,NA,NA,7.967,NA,NA,NA,NA,NA,NA
"09/11/2018 10:30",10.84,8.32,6.721,8.46,9.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10/11/2018 10:30",10.04,7.515,5.673,7.569,8.26,NA,NA,NA,NA,NA,7.188,NA,NA,NA,NA,NA,NA
"11/11/2018 10:30",10.3,7.887,6.287,7.865,8.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12/11/2018 10:30",9.7,7.433,5.868,7.228,8.05,NA,NA,NA,NA,NA,6.66,NA,NA,NA,NA,NA,NA
"13/11/2018 10:30",8.87,7.184,5.054,7.292,8.01,NA,NA,NA,NA,NA,6.582,NA,NA,NA,NA,NA,NA
"14/11/2018 10:30",7.317,6.499,4.53,6.721,7.408,NA,NA,NA,NA,NA,5.403,NA,NA,NA,NA,NA,NA
"15/11/2018 10:30",5.802,5.351,3.925,5.337,6.256,NA,NA,NA,NA,NA,4.087,NA,NA,NA,NA,NA,NA
"16/11/2018 10:30",5.011,4.633,3.25,4.585,5.593,NA,NA,NA,NA,NA,3.536,NA,NA,NA,NA,NA,NA
"17/11/2018 10:30",7.345,5.214,3.757,5.306,6.399,NA,NA,NA,NA,NA,4.76,NA,NA,NA,NA,NA,NA
"18/11/2018 10:30",4.294,3.666,1.762,3.034,4.306,NA,NA,NA,NA,NA,2.686,NA,NA,NA,NA,NA,NA
"19/11/2018 10:30",5.357,3.294,1.957,3.498,4.802,NA,NA,NA,NA,NA,3.127,NA,NA,NA,NA,NA,NA
"20/11/2018 10:30",4.948,3.297,1.947,3.432,4.565,NA,NA,NA,NA,NA,3.138,NA,NA,NA,NA,NA,NA
"21/11/2018 10:30",2.953,2.357,1.625,1.835,2.91,NA,NA,NA,NA,NA,1.705,NA,NA,NA,NA,NA,NA
"22/11/2018 10:30",4.002,2.684,3.143,3.506,4.292,NA,NA,NA,NA,NA,2.747,NA,NA,NA,NA,NA,NA
"23/11/2018 10:30",4.913,3.069,2.591,3.335,4.24,NA,NA,NA,NA,NA,2.709,NA,NA,NA,NA,NA,NA
"24/11/2018 10:30",5.555,3.347,3.076,3.548,4.2,NA,NA,NA,NA,NA,3.21,NA,NA,NA,NA,NA,NA
"25/11/2018 10:30",5.89,3.058,2.948,3.256,3.928,NA,NA,NA,NA,NA,2.967,NA,NA,NA,NA,NA,NA
"26/11/2018 10:30",3.782,2.296,3.006,2.002,2.38,NA,NA,NA,NA,NA,1.789,NA,NA,NA,NA,NA,NA
"27/11/2018 10:30",4.833,2.054,2.315,1.894,2.697,NA,NA,NA,NA,NA,1.667,NA,1.56,NA,NA,NA,NA
"28/11/2018 10:30",2.872,1.709,3.557,1.278,1.824,NA,NA,NA,NA,NA,1.044,NA,0.972,NA,NA,NA,NA
"29/11/2018 10:30",2.846,1.426,2.037,1.121,1.695,NA,NA,NA,NA,NA,0.901,NA,0.765,NA,NA,NA,NA
"30/11/2018 10:30",2.881,1.333,1.991,1.163,1.833,NA,NA,NA,NA,NA,0.933,NA,0.791,NA,NA,NA,NA
"01/12/2018 10:30",2.482,1.337,2.834,1.55,2.343,NA,NA,NA,NA,NA,1.073,NA,0.891,NA,NA,NA,NA
"02/12/2018 10:30",3.209,1.425,1.381,1.581,2.31,NA,NA,NA,NA,NA,1.269,NA,1.134,NA,NA,NA,NA
"03/12/2018 10:30",3.462,1.404,2.211,2.648,3.087,NA,NA,NA,NA,NA,2.253,NA,2.392,NA,NA,NA,NA
"04/12/2018 10:30",4.92,2.946,1.561,3.549,4.093,NA,NA,NA,NA,NA,3.23,NA,3.084,NA,NA,NA,NA
"05/12/2018 10:30",4.011,2.225,3.069,2.13,2.895,NA,NA,NA,NA,NA,1.801,NA,1.469,NA,NA,NA,NA
"06/12/2018 10:30",4.755,2.753,2.089,2.85,3.428,NA,NA,NA,NA,NA,2.589,NA,2.327,NA,NA,NA,NA
"07/12/2018 10:30",3.995,2.375,1.977,2.723,3.286,NA,NA,NA,NA,NA,2.564,NA,2.419,NA,NA,NA,NA
"08/12/2018 10:30",2.757,2.099,2.594,1.898,2.409,NA,NA,NA,NA,NA,1.869,NA,1.635,NA,NA,NA,NA
"09/12/2018 10:30",3.442,1.674,1.237,1.576,2.157,NA,NA,NA,NA,NA,1.488,NA,1.195,NA,NA,NA,NA
"10/12/2018 10:30",3.419,1.695,1.508,2.098,2.675,NA,NA,NA,NA,NA,2.007,NA,1.724,NA,NA,NA,NA
"11/12/2018 10:30",3.091,1.943,2.437,2.109,2.654,NA,NA,NA,NA,NA,2.066,NA,1.833,NA,NA,NA,NA
"12/12/2018 10:30",1.491,1.959,3.077,2.071,2.583,NA,NA,NA,NA,NA,1.94,NA,1.483,NA,NA,NA,NA
"13/12/2018 10:30",0.728,1.816,2.991,1.949,2.453,NA,NA,NA,NA,NA,1.6,NA,1.159,NA,NA,NA,NA
"14/12/2018 10:30",0.365,1.62,3.273,1.75,2.176,NA,NA,NA,NA,NA,1.295,NA,0.941,NA,NA,NA,NA
"15/12/2018 10:30",0.319,1.475,2.507,1.587,1.928,NA,NA,NA,NA,NA,1.127,NA,0.827,NA,NA,NA,NA
"16/12/2018 10:30",0.844,1.406,1.92,1.64,1.944,NA,NA,NA,NA,NA,1.161,NA,0.795,NA,NA,NA,NA
"17/12/2018 10:30",-0.027,1.429,2.812,1.737,2.062,NA,NA,NA,NA,NA,1.303,NA,0.841,NA,NA,NA,NA
"18/12/2018 10:30",0.045,1.475,3.167,1.7,1.935,NA,NA,NA,NA,NA,1.307,NA,0.795,NA,NA,NA,NA
"19/12/2018 10:30",0.636,1.429,1.635,1.596,1.72,NA,NA,NA,NA,NA,1.211,NA,0.73,NA,NA,NA,NA
"20/12/2018 10:30",0.588,1.432,2.012,1.622,1.701,NA,NA,NA,NA,NA,1.292,NA,0.685,NA,NA,NA,NA
"21/12/2018 10:30",-0.016,1.395,2.606,1.453,1.514,NA,NA,NA,NA,NA,1.169,NA,0.611,NA,NA,NA,NA
"22/12/2018 10:30",-0.107,1.442,2.797,1.532,1.553,NA,NA,NA,NA,NA,1.328,NA,0.566,NA,NA,NA,NA
"23/12/2018 10:30",0.07,1.482,2.902,1.517,1.71,NA,NA,NA,NA,NA,1.405,NA,0.583,NA,NA,NA,NA
"24/12/2018 10:30",2.326,1.615,1.041,2.239,2.916,NA,NA,NA,NA,NA,2.217,NA,1.658,NA,NA,NA,NA
"25/12/2018 10:30",0.383,0.908,2.546,0.607,0.959,NA,NA,NA,NA,NA,0.534,NA,0.363,NA,NA,NA,NA
"26/12/2018 10:30",0.156,0.562,3.095,0.349,0.637,NA,NA,NA,NA,NA,0.244,NA,0.044,NA,NA,NA,NA
"27/12/2018 10:30",0.173,0.38,2.997,0.266,0.555,NA,NA,NA,NA,NA,0.155,NA,0.002,NA,NA,NA,NA
"28/12/2018 10:30",0.481,0.342,2.408,0.271,0.591,NA,NA,NA,NA,NA,0.193,NA,0.177,NA,NA,NA,NA
"29/12/2018 10:30",0.352,0.373,2.743,0.298,0.758,NA,NA,NA,NA,NA,0.248,NA,0.209,NA,NA,NA,NA
"30/12/2018 10:30",1.721,0.382,1.196,0.377,0.951,NA,NA,NA,NA,NA,0.344,NA,0.273,NA,NA,NA,NA
"31/12/2018 10:30",2.029,0.394,1.376,0.396,0.867,NA,NA,NA,NA,NA,0.378,NA,0.307,NA,NA,NA,NA
"01/01/2019 10:30",1.072,0.4,3.054,0.434,1.068,NA,NA,NA,NA,NA,0.429,NA,0.325,NA,NA,NA,NA
"02/01/2019 10:30",2.053,0.408,1.124,0.58,1.16,NA,NA,NA,NA,NA,0.579,NA,0.434,NA,NA,NA,NA
"03/01/2019 10:30",0.571,0.196,2.024,0.329,0.607,NA,NA,NA,NA,NA,0.236,NA,0.005,NA,NA,NA,NA
"04/01/2019 10:30",0.228,-0.387,1.776,-0.321,0.296,NA,NA,NA,NA,NA,-0.541,NA,-0.704,NA,NA,NA,NA
"05/01/2019 10:30",0.812,-0.355,1.052,-0.266,0.169,NA,NA,NA,NA,NA,-0.356,NA,-0.37,NA,NA,NA,NA
"06/01/2019 10:30",0.654,-0.13,1.521,-0.04,0.212,NA,NA,NA,NA,NA,-0.145,NA,-0.156,NA,NA,NA,NA
"07/01/2019 10:30",0.36,-0.185,1.118,-0.023,0.222,NA,NA,NA,NA,NA,-0.148,NA,-0.272,NA,NA,NA,NA
"08/01/2019 10:30",0.933,-0.255,1.084,-0.024,0.18,NA,NA,NA,NA,NA,-0.134,NA,-0.267,NA,NA,NA,NA
"09/01/2019 10:30",0.97,-0.278,0.832,-0.014,0.163,NA,NA,NA,NA,NA,-0.14,NA,-0.322,NA,NA,NA,NA
"10/01/2019 10:30",0.357,-0.373,1.51,-0.062,0.102,NA,NA,NA,NA,NA,-0.191,NA,-0.615,NA,NA,NA,NA
"11/01/2019 10:30",-0.266,-0.582,2.17,-0.147,-0.087,NA,NA,NA,NA,NA,-0.254,NA,-1.373,NA,NA,NA,NA
"12/01/2019 10:30",0.206,-0.511,1.444,-0.123,-0.095,NA,NA,NA,NA,NA,-0.192,NA,-0.714,NA,NA,NA,NA
"13/01/2019 10:30",0.537,-0.29,1.07,-0.043,0.022,NA,NA,NA,NA,NA,-0.133,NA,-0.347,NA,NA,NA,NA
"14/01/2019 10:30",0.735,-0.163,1.083,-0.001,0.07,NA,NA,NA,NA,NA,-0.101,NA,-0.16,NA,NA,NA,NA
"15/01/2019 10:30",0.478,-0.116,1.986,0.018,0.116,NA,NA,NA,NA,NA,-0.071,NA,-0.131,NA,NA,NA,NA
"16/01/2019 10:30",-0.009,-0.104,2.134,0.036,0.147,NA,NA,NA,NA,NA,-0.044,NA,-0.14,NA,NA,NA,NA
"17/01/2019 10:30",-0.113,-0.106,2.102,0.066,0.172,NA,NA,NA,NA,NA,-0.02,NA,-0.203,NA,NA,NA,NA
"18/01/2019 10:30",-0.215,-0.08,2.144,0.082,0.179,NA,NA,NA,NA,NA,-0.016,NA,-0.174,NA,NA,NA,NA
"19/01/2019 10:30",0.062,-0.142,2.398,0.084,0.165,NA,NA,NA,NA,NA,0.003,NA,-0.313,NA,NA,NA,NA
"20/01/2019 10:30",-0.352,-0.194,2.581,0.095,0.151,NA,NA,NA,NA,NA,-0.006,NA,-0.436,NA,NA,NA,NA
"21/01/2019 10:30",-0.645,-0.239,2.428,0.08,0.085,NA,NA,NA,NA,NA,-0.013,NA,-0.471,NA,NA,NA,NA
"22/01/2019 10:30",-0.602,-0.274,2.568,0.069,0.028,NA,NA,NA,NA,NA,-0.038,NA,-0.528,NA,NA,NA,NA
"23/01/2019 10:30",-0.572,-0.301,2.074,0.084,-0.036,NA,NA,NA,NA,NA,-0.022,NA,-0.474,NA,NA,NA,NA
"24/01/2019 10:30",-0.745,-0.364,2.396,0.07,-0.144,NA,NA,NA,NA,NA,-0.046,NA,-0.618,NA,NA,NA,NA
"25/01/2019 10:30",-0.956,-0.374,2.092,0.058,-0.306,NA,NA,NA,NA,NA,-0.056,NA,-0.624,NA,NA,NA,NA
"26/01/2019 10:30",-0.869,-0.333,2.038,0.063,-0.243,NA,NA,NA,NA,NA,-0.075,NA,-0.408,NA,NA,NA,NA
"27/01/2019 10:30",-0.452,-0.293,2.005,0.083,-0.191,NA,NA,NA,NA,NA,-0.033,NA,-0.523,NA,NA,NA,NA
"28/01/2019 10:30",-0.033,-0.265,1.061,0.093,-0.094,NA,NA,NA,NA,NA,-0.027,NA,-0.362,NA,NA,NA,NA
"29/01/2019 10:30",-0.9,-0.346,1.088,0.098,-0.46,NA,NA,NA,NA,NA,-0.038,NA,-0.675,NA,NA,NA,NA
"30/01/2019 10:30",-0.136,-0.447,1.288,0.094,-0.656,NA,NA,NA,NA,NA,-0.072,NA,-0.823,NA,NA,NA,NA
"31/01/2019 10:30",-0.236,-0.415,1.199,0.075,-0.756,NA,NA,NA,NA,NA,-0.098,NA,-0.721,NA,NA,NA,NA
"01/02/2019 10:30",-0.038,-0.291,0.952,0.092,-0.511,NA,NA,NA,NA,NA,-0.074,NA,-0.427,NA,NA,NA,NA
"02/02/2019 10:30",0.031,-0.203,1.645,0.101,-0.256,NA,NA,NA,NA,NA,-0.041,NA,-0.245,NA,NA,NA,NA
"03/02/2019 10:30",0.054,-0.143,1.206,0.111,-0.158,NA,NA,NA,NA,NA,-0.009,NA,-0.158,NA,NA,NA,NA
"04/02/2019 10:30",-0.596,-0.101,2.417,0.099,-0.114,NA,NA,NA,NA,NA,0.001,NA,-0.151,NA,NA,NA,NA
"05/02/2019 10:30",-0.758,-0.095,2.24,0.118,-0.106,NA,NA,NA,NA,NA,0.004,NA,-0.167,NA,NA,NA,NA
"06/02/2019 10:30",-0.772,-0.083,2.553,0.124,-0.085,NA,NA,NA,NA,NA,0.018,NA,-0.175,NA,NA,NA,NA
"07/02/2019 10:30",-0.121,-0.087,2.056,0.14,-0.056,NA,NA,NA,NA,NA,0.029,NA,-0.173,NA,NA,NA,NA
"08/02/2019 10:30",-0.676,-0.06,2.435,0.142,-0.054,NA,NA,NA,NA,NA,0.039,NA,-0.138,NA,NA,NA,NA
"09/02/2019 10:30",-0.73,-0.065,3.064,0.155,-0.033,NA,NA,NA,NA,NA,0.048,NA,-0.179,NA,NA,NA,NA
"10/02/2019 10:30",0.23,-0.045,1.202,0.158,-0.013,NA,NA,NA,NA,NA,0.054,NA,-0.162,NA,NA,NA,NA
"11/02/2019 10:30",0.162,-0.042,0.953,0.184,-0.02,NA,NA,NA,NA,NA,0.06,NA,-0.115,NA,NA,NA,NA
"12/02/2019 10:30",-0.338,-0.033,1.753,0.183,-0.02,NA,NA,NA,NA,NA,0.084,NA,-0.219,NA,NA,NA,NA
"13/02/2019 10:30",-0.315,-0.04,2.106,0.215,-0.036,NA,NA,NA,NA,NA,0.092,NA,-0.241,NA,NA,NA,NA
"14/02/2019 10:30",-0.479,-0.024,0.779,0.221,-0.002,NA,NA,NA,NA,NA,0.112,NA,-0.069,NA,NA,NA,NA
"15/02/2019 10:30",-0.314,0.004,2.546,0.23,0.009,NA,NA,NA,NA,NA,0.122,NA,-0.046,NA,NA,NA,NA
"16/02/2019 10:30",-0.529,0.008,2.554,0.242,0.015,NA,NA,NA,NA,NA,0.125,NA,-0.011,NA,NA,NA,NA
"17/02/2019 10:30",-0.61,0.005,2.656,0.264,0.026,NA,NA,NA,NA,NA,0.164,NA,0.004,NA,NA,NA,NA
"18/02/2019 10:30",-0.495,0.007,2.281,0.299,0.028,NA,NA,NA,NA,NA,0.199,NA,-0.014,NA,NA,NA,NA
"19/02/2019 10:30",-0.257,0.008,2.347,0.306,0.047,NA,NA,NA,NA,NA,0.216,NA,0.004,NA,NA,NA,NA
"20/02/2019 10:30",0.264,0.028,2.088,0.345,0.056,NA,NA,NA,NA,NA,0.242,NA,0.024,NA,NA,NA,NA
"21/02/2019 10:30",0.798,0.027,2.168,0.445,0.083,NA,NA,NA,NA,NA,0.333,NA,0.034,NA,NA,NA,NA
"22/02/2019 10:30",2.404,0.026,1.6,0.502,0.474,NA,NA,NA,NA,NA,1.18,NA,0.039,NA,NA,NA,NA
"23/02/2019 10:30",1.806,0.039,2.172,0.449,0.853,NA,NA,NA,NA,NA,0.907,NA,0.05,NA,NA,NA,NA
"24/02/2019 10:30",1.36,0.059,2.141,0.551,0.996,NA,NA,NA,NA,NA,0.913,NA,0.338,NA,NA,NA,NA
"25/02/2019 10:30",1.095,0.099,2.086,0.526,0.881,NA,NA,NA,NA,NA,0.732,NA,0.298,NA,NA,NA,NA
"26/02/2019 10:30",3.271,0.117,1.335,1.486,2.215,NA,NA,NA,NA,NA,2.001,NA,1.011,NA,NA,NA,NA
"27/02/2019 10:30",2.419,0.132,1.858,2.606,2.547,NA,NA,NA,NA,NA,2.189,NA,1.946,NA,NA,NA,NA
"28/02/2019 10:30",3.118,1.072,1.671,3.706,3.584,NA,NA,NA,NA,NA,2.892,NA,2.728,NA,NA,NA,NA
"01/03/2019 10:30",4.592,1.748,1.159,3.191,3.414,NA,NA,NA,NA,NA,3.243,NA,2.657,NA,NA,NA,NA
"02/03/2019 10:30",3.196,1.386,1.279,2.469,2.509,NA,NA,NA,NA,NA,2,NA,1.361,NA,NA,NA,NA
"03/03/2019 10:30",2.848,1.401,2.062,1.656,1.943,NA,NA,NA,NA,NA,1.56,NA,0.986,NA,NA,NA,NA
"04/03/2019 10:30",2.818,1.614,1.939,2.03,2.438,NA,NA,NA,NA,NA,1.856,NA,1.318,NA,NA,NA,NA
"05/03/2019 10:30",2.458,1.412,1.478,1.579,1.906,NA,NA,NA,NA,NA,1.524,NA,1.083,NA,NA,NA,NA
"06/03/2019 10:30",2.642,1.541,1.488,1.663,2.08,NA,NA,NA,NA,NA,1.766,NA,1.17,NA,NA,NA,NA
"07/03/2019 10:30",4.587,1.75,0.757,2.476,2.968,NA,NA,NA,NA,NA,2.523,NA,1.879,NA,NA,NA,NA
"08/03/2019 10:30",3.167,1.467,2.135,2.458,2.642,NA,NA,NA,NA,NA,1.57,NA,1.206,NA,NA,NA,NA
"09/03/2019 10:30",4.903,2.213,1.475,3.463,3.78,NA,NA,NA,NA,NA,3.474,NA,2.91,NA,NA,NA,NA
"10/03/2019 10:30",5.457,2.651,0.824,3.622,3.967,NA,NA,NA,NA,NA,3.701,NA,3.289,NA,NA,NA,NA
"11/03/2019 10:30",4.685,2.355,1.078,2.406,2.921,NA,NA,NA,NA,NA,2.417,NA,1.741,NA,NA,NA,NA
"12/03/2019 10:30",2.307,1.52,1.458,1.685,1.9,NA,NA,NA,NA,NA,1.612,NA,1.003,NA,NA,NA,NA
"13/03/2019 10:30",3.995,1.534,0.764,1.722,2.204,NA,NA,NA,NA,NA,1.619,NA,1.056,NA,NA,NA,NA
"14/03/2019 10:30",3.105,1.267,1.457,1.709,2.157,NA,NA,NA,NA,NA,1.501,NA,0.981,NA,NA,NA,NA
"15/03/2019 10:30",4.084,1.802,0.797,2.402,2.632,NA,NA,NA,NA,NA,2.187,NA,1.712,NA,NA,NA,NA
"16/03/2019 10:30",3.613,1.487,1.093,1.931,2.19,NA,NA,NA,NA,NA,1.732,NA,1.408,NA,NA,NA,NA
"17/03/2019 10:30",3.712,1.402,1.505,1.912,2.438,NA,NA,NA,NA,NA,1.229,NA,0.697,NA,NA,NA,NA
"18/03/2019 10:30",4.688,2.933,2.145,3.642,4.066,NA,NA,NA,NA,NA,3.477,NA,2.7,NA,NA,NA,NA
"19/03/2019 10:30",3.057,1.635,1.174,1.523,1.843,NA,NA,NA,NA,NA,1.498,NA,0.91,NA,NA,NA,NA
"20/03/2019 10:30",2.88,1.315,1.698,1.354,1.613,NA,NA,NA,NA,NA,1.237,NA,0.721,NA,NA,NA,NA
"21/03/2019 10:30",2.958,1.35,1.99,1.501,1.789,NA,NA,NA,NA,NA,1.437,NA,0.866,NA,NA,NA,NA
"22/03/2019 10:30",3.478,1.839,1.867,2.766,3.146,NA,NA,NA,NA,NA,2.261,NA,1.664,NA,NA,NA,NA
"23/03/2019 10:30",4.742,2.945,1.568,4.938,4.913,NA,NA,NA,NA,NA,4.202,NA,3.884,NA,NA,NA,NA
"24/03/2019 10:30",5.523,3.966,1.594,5.9,5.77,NA,NA,NA,NA,NA,5.115,NA,4.835,NA,NA,NA,NA
"25/03/2019 10:30",7.135,4.628,1.383,6.142,6.124,NA,NA,NA,NA,NA,5.739,NA,5.205,NA,NA,NA,NA
"26/03/2019 10:30",4.632,2.736,0.905,3.311,3.534,NA,NA,NA,NA,NA,2.854,NA,2.09,NA,NA,NA,NA
"27/03/2019 10:30",4.735,2.223,1.138,3.589,3.791,NA,NA,NA,NA,NA,2.502,NA,1.871,NA,NA,NA,NA
"28/03/2019 10:30",4.808,2.33,1.226,3.746,3.809,NA,NA,NA,NA,NA,2.488,NA,1.909,NA,NA,NA,NA
"29/03/2019 10:30",5.184,2.872,1.149,4.568,4.581,NA,NA,NA,NA,NA,3.465,NA,2.68,NA,NA,NA,NA
"30/03/2019 10:30",5.521,3.642,1.302,5.579,5.45,NA,NA,NA,NA,NA,4.714,NA,3.808,NA,NA,NA,NA
"31/03/2019 10:30",5.891,4.454,1.21,6.339,6.195,NA,NA,NA,NA,NA,5.516,NA,4.778,NA,NA,NA,NA
"01/04/2019 10:30",6.416,4.99,1.035,6.825,6.709,NA,NA,NA,NA,NA,6.183,NA,5.404,NA,NA,NA,NA
"02/04/2019 10:30",7.88,6.173,1.072,7.784,7.88,NA,NA,NA,NA,NA,7.674,NA,7.039,NA,NA,NA,NA
"03/04/2019 10:30",8.99,6.556,1.461,7.516,7.667,NA,NA,NA,NA,NA,7.661,NA,6.911,NA,NA,NA,NA
"04/04/2019 10:30",8.05,5.96,0.544,6.565,6.714,NA,NA,NA,NA,NA,6.427,NA,5.574,NA,NA,NA,NA
"05/04/2019 10:30",5.292,3.766,1.236,4.21,4.243,NA,NA,NA,NA,NA,3.791,NA,3.12,NA,NA,NA,NA
